13150003,4379759.38,468773.74,13150,route de saint-rémy,tarascon
13150005,4380218.49,466353.02,13150,boulevard jules ferry,tarascon
13150006,4380218.49,466353.02,13150,boulevard jules ferry rd 99,tarascon
13160001,4389218.49,484988.73,13160,chemin de l'oratoire,châteaurenard
13160002,4388787.79,484968.24,13160,321 boulevard ernest genevet,châteaurenard
13160004,4387905.4,484977.32,13160,avenue delattre de tassigny,châteaurenard
13170003,4338770.26,534568.67,13170,route nationale 113,les pennes-mirabeau
13170007,4341108.13,531094.83,13170,970 d113 n,les pennes-mirabeau
13170008,4338144.85,534675.67,13170,113 avenue françois mitterand,les pennes-mirabeau
13170009,4341027.2,530892.2,13170,route de martigues,les pennes-mirabeau
13170010,4341027.2,530892.2,13170,1513 route départementale 113,les pennes-mirabeau
13170011,4341027.2,530892.2,13170,route de martigues,les pennes mirabeau
13180001,4338971.9,524629.08,13180,aire de rebuty a55,gignac-la-nerthe
13190001,4332618.1,547987.1,13190,avenue de provence,allauch
13200001,4360177.39,462437.51,13200,route nationale 113 deviation,arles
13200002,4366932.52,462058.27,13200,n°1 avenue bachaga said boualem,arles
13200004,4370051.14,464204.8,13200,12 avenue de la libération,arles
13200006,4369877.11,463919.83,13200,chemin des moines,arles
13200008,4360177.39,462437.51,13200,quartierue sud fourchon,arles
13200009,4360177.39,462437.51,13200,zac de la fourchon,arles
13200010,4369050.01,463766.35,13200,99 avenue de stalingrad,arles
13200013,4368168.82,461112.59,13200,97/99 avenue du docteurue morel,arles
13200014,4360177.39,462437.51,13200,route nationale 113 - déviation - aire des cantarelles,arles
13200015,4354259.87,473045.74,13200,route de port st louis,arles
13200016,4369050.01,463766.35,13200,99 avenue de stalingrad,arles
13200017,4360177.39,462437.51,13200,quartierue sud fourchon,arles
13210001,4378873.44,483607.37,13210,41 avenue de la liberation,saint-rémy-de-provence
13210002,4378865.2,483134.3,13210,n°11 impasse de la 1erue dfl zac de la gare,saint-rémy-de-provence
13210003,4378958.66,483312.7,13210,35 boulevard mirabeau,saint-rémy-de-provence
13220003,4338296,516463.6,13220,route nationale 568 chateauneuf les martigues,châteauneuf-les-martigues
13230001,4338857.25,480683.02,13230,2 avenue de la république,port-saint-louis-du-rhône
13230002,4339898.12,479214.04,13230,107 avenue du port,port-saint-louis-du-rhône
13230003,4339340.2,479835.3,13230, avenue du port,port-saint-louis-du-rhône
13240001,4339849.98,536626.57,13240,avenue du 8 mai 1945,septèmes-les-vallons
13260001,4322203.02,554375.19,13260,35 avenue maréchal foch,cassis
13260002,4321513.4,553712,13260,quartierue ste croix,cassis
13270001,4347454.83,491432.39,13270,zi - secteurue 83 - route nationale 568,fos-sur-mer
13270002,4347454.83,491432.39,13270,zone indust. sect. 83 route nationale 568,fos-sur-mer
13270004,4347454.83,491432.39,13270,deviation route nationale 568 ouest,fos-sur-mer
13270005,4345946.31,494143.05,13270,avenue georges pompidou,fos-sur-mer
13270007,4340098.1,498095.1,13270,route de port de bouc route nationale 568,fos-sur-mer
13270008,4345228.34,493967.11,13270,215 avenue georges pompidou,fos-sur-mer
13270009,4344810.36,495346.51,13270, chemin de mourre poussiou,fos-sur-mer
13270011,4347454.83,491432.39,13270,zone indust. sect. 83 route nationale 568,fos sur mer
13270012,4347454.83,491432.39,13270,zi - secteurue 83 - route nationale 568,fos sur mer
13270013,4340098.1,498095.1,13270,route de port de bouc route nationale 568,fos sur mer
13300001,4363212.76,509932.68,13300,666 boulevard roy rené,salon-de-provence
13300002,4361728.1,509672.15,13300,les broquetiers,salon-de-provence
13300004,4363729.03,504791.1,13300,route nationale 113 - zac de la crau avenue gabriel voisin,salon-de-provence
13300005,4363422.18,513443.8,13300,vieille route pélissanne,salon-de-provence
13300006,4359251.13,510948.48,13330,34 route de salon- route nationale 572,pelissanne
13300007,4365181.65,509806.13,13300,avenue de bretagne,salon-de-provence
13300008,4363451.2,509290.51,13300,boulevard reine jeanne,salon-de-provence
13300009,4359964.78,510270.28,13300,route nationale 113,salon-de-provence
